z exact normal
-2.02 0.046944307088 0.0518635766828
-2 0.04924322699 0.0539909665132
-1.98 0.0516227762233 0.0561831419039
-1.96 0.0540840027697 0.0584409443335
-1.94 0.0566278721123 0.0607651689546
-1.92 0.0592552622003 0.0631565614352
-1.9 0.061966958463 0.0656158147747
-1.88 0.0647636488876 0.068143566101
-1.86 0.0676459191791 0.070740393457
-1.84 0.0706142480189 0.0734068125817
-1.82 0.0736690024389 0.0761432736962
-1.8 0.0768104333288 0.0789501583009
-1.78 0.0800386710938 0.0818277759921
-1.76 0.0833537214798 0.084776361308
-1.74 0.0867554615824 0.0877960706109
-1.72 0.0902436360577 0.0908869790163
-1.7 0.0938178535509 0.0940490773769
-1.68 0.0974775833577 0.0972822693315
-1.66 0.101222152337 0.100586368428
-1.64 0.105050742085 0.103961095329
-1.62 0.108962386393 0.107406075113
-1.6 0.112955968998 0.110920834679
-1.58 0.117030221631 0.114504800259
-1.56 0.121183722401 0.11815729506
-1.54 0.125414894493 0.121877537032
-1.52 0.129722005221 0.125664636789
-1.5 0.134103165422 0.129517595666
-1.48 0.138556329217 0.133435303951
-1.46 0.143079294141 0.137416539282
-1.44 0.147669701639 0.141459965225
-1.42 0.152325037954 0.145564130037
-1.4 0.157042635394 0.149727465636
-1.38 0.161819673984 0.153948286763
-1.36 0.166653183518 0.15822479037
-1.34 0.171540045991 0.162555055226
-1.32 0.176476998429 0.166937041742
-1.3 0.181460636102 0.171368592048
-1.28 0.186487416131 0.175847430298
-1.26 0.191553661464 0.180371163227
-1.24 0.196655565237 0.184937280963
-1.22 0.201789195503 0.189543158092
-1.2 0.206950500312 0.194186054983
-1.18 0.212135313155 0.198863119387
-1.16 0.217339358735 0.203571388291
-1.14 0.22255825908 0.208307790047
-1.12 0.227787539955 0.213069146776
-1.1 0.233022637589 0.217852177033
-1.08 0.238258905684 0.222653498752
-1.06 0.243491622684 0.227469632457
-1.04 0.248715999311 0.232297004743
-1.02 0.253927186325 0.237131952019
-1 0.259120282502 0.241970724519
-0.98 0.264290342808 0.246809490567
-0.96 0.269432386747 0.251644341098
-0.94 0.274541406862 0.256471294426
-0.92 0.279612377372 0.26128630125
-0.9 0.284640262908 0.266085249899
-0.88 0.289620027354 0.270863971798
-0.86 0.294546642733 0.275618247153
-0.84 0.299415098148 0.28034381084
-0.82 0.304220408731 0.285036358489
-0.8 0.308957624594 0.289691552761
-0.78 0.313621839744 0.294305029788
-0.76 0.318208200951 0.298872405776
-0.74 0.322711916532 0.303389283756
-0.72 0.327128265042 0.30785126047
-0.7 0.331452603844 0.312253933367
-0.68 0.335680377525 0.316592907711
-0.66 0.339807126159 0.320863803771
-0.64 0.343828493373 0.325062264084
-0.62 0.347740234205 0.329183960771
-0.6 0.35153822274 0.333224602892
-0.58 0.355218459489 0.337179943822
-0.56 0.358777078511 0.34104578863
-0.54 0.362210354242 0.344818001439
-0.52 0.365514708033 0.348492512759
-0.5 0.368686714361 0.352065326764
-0.48 0.371723106717 0.355532528506
-0.46 0.374620783145 0.358890291034
-0.44 0.377376811424 0.362134882413
